"Name","test_acc","test_acc_std","model","lambda_max_choice","dataset","chebyshev_layers_K","Runtime","State","Notes","User","Tags","Created","Sweep","add_hp","add_lp","adjoint","adjoint_method","adjoint_step_size","command","cuda","d","deg_normalised","device","dim_list","dropout","dual_diag","dual_diff_strength","dual_left_linear","dual_linear","dual_normalised","dual_right_linear","early_stopping","earlystopxT","edge_noise","edge_weights","ellipsoid_radius","ellipsoids","entity","epochs","evectors","feat_noise","folds","graph_size","het_coef","hidden_channels","input_dim","input_dropout","just_add_noise","layers","learn_first_maps","left_weights","linear","lr","max_iters","max_nfe","max_t","max_test_steps","method","metric.goal","metric.name","min_acc","name","new_synth_data","new_synth_edges","no_early","node_degree","node_edge_sims_time_dependent","normalised","num_classes","num_feats","num_nodes","num_of_convolutions","orth","output_dim","parameters.add_hp.distribution","parameters.add_hps","parameters.add_lp.distribution","parameters.add_lps","parameters.chebyshev_layers_Ks","parameters.cuda","parameters.d.distribution","parameters.ds","parameters.dataset","parameters.deg_normalised","parameters.dropout.distribution","parameters.dropouts","parameters.early_stopping.distribution","parameters.early_stopping","parameters.edge_weights","parameters.entity","parameters.epochs.distribution","parameters.epochs","parameters.folds.distribution","parameters.folds","parameters.hidden_channels.distribution","parameters.hidden_channelss","parameters.input_dropout.distribution","parameters.input_dropouts","parameters.lambda_max_choice.distribution","parameters.lambda_max_choices","parameters.layers.distribution","parameters.layerss","parameters.left_weights","parameters.lr","parameters.model","parameters.normalised","parameters.orth.distribution","parameters.orth","parameters.right_weights","parameters.second_linear","parameters.sparse_learner","parameters.use_act","program","right_weights","rotation_invariant_sheaf_learner","second_linear","seed","sha","sheaf_act","sheaf_decay","sheaf_init","sparse_learner","step_size","stop_strategy","tol_scale","tol_scale_adjoint","use_act","use_embedding","use_epsilons","weight_decay","zero_laplacian","best_epoch","best_test_acc","best_val_acc","fold0_tmp_test_acc","fold0_tmp_test_loss","fold0_train_acc","fold0_train_loss","fold0_val_acc","fold0_val_loss","val_acc"
"northern-sweep-7","82.74509803921568","4.0942378466315885","GeneralSheafChebyshev","iterative","wisconsin","12","384","finished","-","","","2025-10-09T12:24:06.000Z","r95q4a40","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","115","0.9019607843137256","0.825","0.803921568627451","1.4210729598999023","1","0.0014624821487814188","0.8375","0.5174283981323242","85.49999999999999"
"serene-sweep-7","85.09803921568627","4.131628922687349","BundleSheafChebyshev","iterative","wisconsin","12","345","finished","-","","","2025-10-09T12:24:00.000Z","rtk8o18m","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","172","0.8431372549019608","0.8875","0.7647058823529411","1.037415862083435","1","0.005884965416043997","0.7875","0.7150393724441528","85.375"
"effortless-sweep-5","41.44736842105263","2.1620627269940766","DiagSheafChebyshev","iterative","chameleon","8","447","finished","-","","","2025-10-09T12:23:48.000Z","kpttrajj","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","6","0.42543859649122806","0.41426611796982166","0.5723684210526315","2.978330612182617","0.9990842490842492","0.011395876295864582","0.6117969821673526","2.8543481826782227","41.53635116598079"
"likely-sweep-8","85.49019607843137","4.4884404479449405","DiagSheafChebyshev","analytic","wisconsin","12","282","finished","-","","","2025-10-09T12:23:34.000Z","44wsfw15","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","121","0.9019607843137256","0.85","0.7843137254901961","1.2818924188613892","1","0.0035307970829308033","0.875","0.4311179518699646","85"
"fast-sweep-2","89.25202839756592","0.36680676160449466","DiagSheafChebyshev","analytic","pubmed","2","1868","finished","-","","","2025-10-09T12:23:18.000Z","acrpoha1","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","19717","0.9","32","500","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","359","0.8917342799188641","0.8979397781299524","0.8914807302231237","0.3126968443393707","0.941984571488957","0.16138240694999695","0.8974643423137877","0.2914479076862335","89.61172741679873"
"dazzling-sweep-10","81.8918918918919","8.550968659219663","BundleSheafChebyshev","analytic","cornell","16","116","finished","-","","","2025-10-09T12:21:32.000Z","dr031bvc","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","194","0.7567567567567568","0.7966101694915254","0.6486486486486487","1.5577664375305176","1","0.0007729686331003904","0.7627118644067796","1.2983886003494265","83.38983050847459"
"rare-sweep-3","39.75877192982456","2.845896458825442","BundleSheafChebyshev","iterative","chameleon","4","763","finished","-","","","2025-10-09T12:20:34.000Z","32hcjddj","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.4166666666666667","0.3909465020576132","0.5285087719298246","3.0077035427093506","1","0.00742710568010807","0.5473251028806584","3.169469833374023","38.86145404663923"
"fiery-sweep-10","80","6.531376201943012","GeneralSheafChebyshev","analytic","cornell","16","125","finished","-","","","2025-10-09T12:20:11.000Z","5whp71lj","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","20","0.8108108108108109","0.7796610169491526","0.6756756756756757","1.197934627532959","1","0.0006338114035315812","0.7627118644067796","1.2544879913330078","83.22033898305085"
"brisk-sweep-3","25.744476464937556","1.5860329158551714","DiagSheafChebyshev","iterative","squirrel","4","685","finished","-","","","2025-10-09T12:19:37.000Z","ibn2hptt","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.2468780019212296","0.27163461538461536","0.4361191162343901","3.286118984222412","0.9879807692307692","0.0816662386059761","0.4224759615384616","3.295642614364624","25.546875000000004"
"gallant-sweep-6","84.90196078431373","4.806921832208339","GeneralSheafChebyshev","analytic","wisconsin","8","280","finished","-","","","2025-10-09T12:19:21.000Z","r95q4a40","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","66","0.9215686274509804","0.875","0.8627450980392157","0.8744738698005676","1","0.00027000659611076117","0.85","0.47163477540016174","85.50000000000001"
"bright-sweep-10","84.86486486486487","5.945945945945945","DiagSheafChebyshev","analytic","cornell","16","137","finished","-","","","2025-10-09T12:19:05.000Z","kti1va2c","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","148","0.8378378378378378","0.847457627118644","0.6216216216216216","1.2039531469345093","1","0.003230324015021324","0.7966101694915254","0.8444271683692932","87.79661016949152"
"light-sweep-6","84.50980392156863","4.758690627259449","BundleSheafChebyshev","analytic","wisconsin","8","293","finished","-","","","2025-10-09T12:19:00.000Z","rtk8o18m","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","51","0.8823529411764706","0.825","0.8235294117647058","1.715940237045288","0.9916666666666668","0.01860968954861164","0.7875","1.0664716958999634","85.75"
"jumping-sweep-9","81.08108108108108","5.538892305924106","BundleSheafChebyshev","iterative","cornell","16","150","finished","-","","","2025-10-09T12:18:57.000Z","dr031bvc","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","411","0.7567567567567568","0.847457627118644","0.7027027027027027","1.0782198905944824","1","0.0027595479041337967","0.7966101694915254","0.8395220041275024","83.89830508474579"
"dauntless-sweep-7","85.29411764705881","5.056390964010832","DiagSheafChebyshev","iterative","wisconsin","12","293","finished","-","","","2025-10-09T12:18:34.000Z","44wsfw15","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","114","0.9215686274509804","0.825","0.803921568627451","1.143437743186951","1","0.004897600039839745","0.85","0.4285232424736023","84.50000000000001"
"noble-sweep-9","78.10810810810811","5.976579564188101","GeneralSheafChebyshev","iterative","cornell","16","126","finished","-","","","2025-10-09T12:18:02.000Z","5whp71lj","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","113","0.7567567567567568","0.8305084745762712","0.7027027027027027","1.5006656646728516","1","0.0007180804386734962","0.8135593220338984","1.001488208770752","83.89830508474579"
"sandy-sweep-2","30.41306436119116","1.2393047779343047","GeneralSheafChebyshev","analytic","squirrel","2","962","finished","-","","","2025-10-09T12:17:32.000Z","nd2hfd1y","1","1","false","adaptive_heun","1","","0","4","false","cuda:0","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","5201","0.9","32","2089","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","4","0.27761767531219983","0.2980769230769231","0.35830931796349663","2.6888492107391357","0.9206730769230768","0.3057368993759155","0.3311298076923077","2.635631799697876","29.66346153846154"
"denim-sweep-4","41.42543859649123","2.2925845974919734","DiagSheafChebyshev","analytic","chameleon","4","410","finished","-","","","2025-10-09T12:16:54.000Z","kpttrajj","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","6","0.4298245614035088","0.41838134430727025","0.5504385964912281","3.133901834487915","0.9990842490842492","0.012938413769006727","0.588477366255144","2.9817144870758057","41.39917695473251"
"morning-sweep-9","83.78378378378378","6.043426966215647","DiagSheafChebyshev","iterative","cornell","16","129","finished","-","","","2025-10-09T12:16:50.000Z","kti1va2c","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","108","0.8108108108108109","0.847457627118644","0.5945945945945946","1.5025802850723269","1","0.012243366800248625","0.7796610169491526","0.8985856175422668","87.11864406779661"
"generous-sweep-8","80.81081081081084","5.049065322234975","BundleSheafChebyshev","analytic","cornell","12","130","finished","-","","","2025-10-09T12:16:42.000Z","dr031bvc","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","223","0.7567567567567568","0.7796610169491526","0.6216216216216216","2.319878578186035","0.9885057471264368","0.053950801491737366","0.711864406779661","1.7791972160339355","84.23728813559322"
"ruby-sweep-8","80","5.296194038450115","GeneralSheafChebyshev","analytic","cornell","12","124","finished","-","","","2025-10-09T12:15:53.000Z","5whp71lj","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","21","0.8378378378378378","0.7796610169491526","0.5945945945945946","1.541016936302185","1","0.00043077170266769826","0.7627118644067796","1.059434413909912","83.05084745762713"
"deft-sweep-3","38.35526315789474","2.541306189716673","GeneralSheafChebyshev","iterative","chameleon","4","557","finished","-","","","2025-10-09T12:15:13.000Z","0tcfzmtx","1","1","false","adaptive_heun","1","","3","4","false","cuda:3","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","2277","0.9","32","2325","0.2","false","2","false","true","false","0.01","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","true","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","5","0.4232456140350877","0.39643347050754457","0.5526315789473685","3.165914535522461","1","0.013411106541752815","0.5596707818930041","2.999929428100586","38.504801097393695"
"dutiful-sweep-8","83.51351351351353","7.196501057132078","DiagSheafChebyshev","analytic","cornell","12","121","finished","-","","","2025-10-09T12:14:46.000Z","kti1va2c","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","108","0.8108108108108109","0.847457627118644","0.6216216216216216","1.7907203435897827","1","0.006776341237127781","0.7627118644067796","1.0574010610580444","85.59322033898304"
"glad-sweep-7","80","7.171080627795461","BundleSheafChebyshev","iterative","cornell","12","125","finished","-","","","2025-10-09T12:14:33.000Z","dr031bvc","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","430","0.8378378378378378","0.864406779661017","0.5945945945945946","1.9479426145553589","1","0.002853039186447859","0.711864406779661","1.348200440406799","84.74576271186442"
"expert-sweep-5","82.54901960784314","3.663047390641061","GeneralSheafChebyshev","iterative","wisconsin","8","322","finished","-","","","2025-10-09T12:13:56.000Z","r95q4a40","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","88","0.8627450980392157","0.8625","0.803921568627451","1.0519392490386963","1","0.0009141091140918434","0.825","0.8442997932434082","85.37500000000001"
"kind-sweep-6","85.88235294117646","4.786884555189687","DiagSheafChebyshev","analytic","wisconsin","8","273","finished","-","","","2025-10-09T12:13:55.000Z","44wsfw15","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","217","0.9215686274509804","0.925","0.8235294117647058","0.9399212002754213","1","0.0026702594477683306","0.9","0.2390437573194504","87.25000000000001"
"brisk-sweep-7","81.08108108108108","8.01751187794126","GeneralSheafChebyshev","iterative","cornell","12","118","finished","-","","","2025-10-09T12:13:49.000Z","5whp71lj","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","21","0.8108108108108109","0.7457627118644068","0.7027027027027027","1.6901739835739136","1","0.0030438806861639023","0.7457627118644068","1.1793519258499146","82.54237288135593"
"rural-sweep-5","85.88235294117646","4.705882352941176","BundleSheafChebyshev","iterative","wisconsin","8","344","finished","-","","","2025-10-09T12:13:09.000Z","rtk8o18m","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","251","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","ae21a298de893fc828a4af5483d6e2b0bfe814e8","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","145","0.8431372549019608","0.8875","0.803921568627451","0.8162500858306885","1","0.0005763925728388131","0.8125","0.7026650309562683","86"
"absurd-sweep-6","79.72972972972975","8.652870591125472","BundleSheafChebyshev","analytic","cornell","8","113","finished","-","","","2025-10-09T12:12:39.000Z","dr031bvc","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","135","0.7567567567567568","0.8305084745762712","0.6216216216216216","2.051807403564453","1","0.000664160936139524","0.7796610169491526","1.144038200378418","83.55932203389831"
"blooming-sweep-7","82.43243243243244","7.073649907190488","DiagSheafChebyshev","iterative","cornell","12","139","finished","-","","","2025-10-09T12:12:21.000Z","kti1va2c","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","161","0.7297297297297297","0.8305084745762712","0.6216216216216216","1.257140874862671","1","0.002004218753427267","0.7966101694915254","0.951948583126068","86.10169491525423"
"lively-sweep-6","80.54054054054053","6.257209136643365","GeneralSheafChebyshev","analytic","cornell","8","101","finished","-","","","2025-10-09T12:12:05.000Z","5whp71lj","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","21","0.8378378378378378","0.7796610169491526","0.6756756756756757","1.3752479553222656","1","0.00038055796176195145","0.7966101694915254","0.972122311592102","82.20338983050848"
"astral-sweep-6","80.54054054054053","8.443513163142331","DiagSheafChebyshev","analytic","cornell","8","96","finished","-","","","2025-10-09T12:10:42.000Z","kti1va2c","1","1","false","adaptive_heun","1","","1","4","false","cuda:1","[]","0.2","false","1","false","true","true","false","200","3","0.05","true","1","true","adavit","500","0","0.25","10","183","0.9","32","1703","0.2","false","2","false","true","false","0.02","100","1000","1","100","","","","0","","false","false","false","10","false","true","2","10","200","1","householder","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","false","false","43","0b986149667ebb17e7d747a61b004d6b13349619","tanh","0.0005","true","false","1","loss","1","1","true","true","true","0.0005","false","74","0.7837837837837838","0.8135593220338984","0.6486486486486487","1.1790316104888916","1","0.001896053901873529","0.7966101694915254","0.9839502573013306","85.93220338983052"
